,StartDate,EndDate,Progress,duration_in_seconds,Finished,RecordedDate,ResponseId,survey_language,Q_consent,Q_age_real,Q_citizenship,Q_gender,Q_lang_english,Q_lang_french,Q_lang_aboriginal,Q_lang_arabic,Q_lang_chinese,Q_lang_filipino,Q_lang_german,Q_lang_indian,Q_lang_italian,Q_lang_korean,Q_lang_pakistani,Q_lang_persian,Q_lang_russian,Q_lang_spanish,Q_lang_tamil,Q_lang_vietnamese,Q_lang_other,Q_lang_dk_pna,Q_lang_aboriginal_TEXT,Q_lang_other_TEXT,Q_liveqc,Q_postalcode,Q_education,Q_employed,Q_employed_other_TEXT,Q_household,Q_income,Q_endsmeet,Q_bornca,Q_borncountry,Q_identity,Q_identity_other_TEXT,Q_id_can_happy,Q_id_can_attached,Q_id_can_understand,Q_id_can_pride,Q_id_frcan_happy,Q_id_frcan_attached,Q_id_frcan_understand,Q_id_frcan_pride,Q_id_qc_happy,Q_id_qc_attached,Q_id_qc_understand,Q_id_qc_pride,Q_id_other_happy,Q_id_other_attached,Q_id_other_understand,Q_id_other_pride,Q_attcheck1_response,Q_group_rewards,Q_indiv_express,Q_group_harmony,Q_indiv_rightswrong,Q_group_teamwork,Q_qc_roc_diff_lifestyle,Q_qc_roc_diff_thinking,Q_qc_roc_diff_values,Q_qc_roc_diff_culture,Q_qc_roc_diff_religion,Q_qc_roc_diff_politics,Q_trust_fedgov,Q_trust_qcgov,Q_trust_pubservants,Q_trust_mainmedia,Q_trust_altmedia,Q_trust_socmedia,Q_trust_courts,Q_trust_business,Q_trust_unions,Q_fed_reform_possibl,Q_qc_right_separate,Q_qc_resources_sover,Q_sovereignty_feasib,Q_gov_level_important,Q_gov_level_closest,Q_gov_level_national,Q_future_independent,Q_future_sovereign_assoc,Q_future_special_status,Q_future_province,Q_imm_toomuch_qc,Q_imm_levels_qc,Q_mostissue,Q_sovvote_qc,Q_issueown_qc_economy,Q_issueown_qc_healthcare,Q_issueown_qc_education,Q_issueown_qc_environment,Q_issueown_qc_interests,Q_issueown_qc_identity,Q_issueown_qc_immigration,Q_econqc_prosp,Q_econqc_persp,Q_frthreat_qc,Q_econqc_indy_persp,Q_frqc_persp,Q_frqc_indy_persp,Q_secular_symbols,Q_secular_separation,Q_secular_prayerban,Q_secular_schoolfunding,Q_culture_library,Q_culture_museum,Q_culture_shows,Q_culture_qcmusic,Q_culture_qcshow,Q_culture_qcmovie,Q_culture_qcbook,Q_culture_qcfood,Q_culture_threat_qc,Q_risk,Q_ft_liberal,Q_ft_pq,Q_ft_caq,Q_ft_qs,Q_ft_pcq,Q_blame,Q_jobs,Q_gap,Q_donew,Q_therm_feminists,Q_therm_gayslesbians,Q_therm_trans,Q_attcheck2_selected_yes,Q_attcheck2_selected_no,Q_provvote_2022,Q_provvote_2022_other_TEXT,Q_fedvote_2025,Q_fedvote_2025_other_TEXT,Q_provvote,Q_provvote_other_TEXT,Q_fedvote,Q_fedvote_other_TEXT,Q_qccan_att_enviro_powers,Q_qccan_att_racism_qc,Q_qccan_att_lang_secular,Q_qccan_att_colonial_shame,Q_qccan_att_better_in_canada,Q_qccan_att_french_fear,Q_qccan_att_pq_postpone,Q_qccan_att_gov_ineffective,Q_qccan_att_culture_sovereign,Q_qccan_att_immi_powers,Q_scc_strike_qc_laws,Q_trust_debate_group,current_date,lang_survey,Q_TotalDuration,pid,mother_tongue,district_code,complete_postal_code,region,district_name,rmr3,Q_education_cat,duration_in_minutes,passed_attention,weight_general,Scores_3Estimateurs,Scores_GD,Phinney_1,Phinney_2,Phinney_3,Phinney_4,Scores_Phinney,Scores_Triandis125,Scores_Differences,Scores_woke
2891,2025-08-29 09:47:38,2025-08-29 09:59:25,100.0,707.0,1.0,2025-08-29 09:59:26,R_5q4LpCyCqYQJk5E,1.0,1.0,51.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J0T2A0,5.0,6.0,,3.0,3.0,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,6.0,4.0,6.0,3.0,4.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,9.0,6.0,10.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,56.0,92.0,49.0,43.0,48.0,3.0,3.0,2.0,2.0,74.0,100.0,100.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,6.0,8.0,10.0,4.0,6.0,10.0,6.0,7.0,10.0,10.0,1.0,3.0,20250829.0,1.0,707.0,f60e6a82-e884-f011-b3cd-0022486d9fd1,1.0,24031.0,0.0,Lanaudière,Joliette,3.0,1.0,11.783333333333333,1.0,1.6088851690292358,1.651910262803456,-0.005390975599661263,1.0,1.0,1.0,1.0,0.7793021081876353,-0.4577998687981935,-0.4306587987819751,0.5190319818659931
2892,2025-09-01 13:25:27,2025-09-01 13:41:51,100.0,984.0,1.0,2025-09-01 13:41:52,R_7M7ek9ivk0N5lZf,1.0,1.0,45.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J6Z,7.0,4.0,,2.0,3.0,3.0,1.0,,2.0,,2.0,2.0,2.0,3.0,,,,,,,,,,,,,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,5.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,3.0,1.0,3.0,3.0,3.0,10.0,5.0,10.0,8.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,,,,,,1.0,6.0,3.0,3.0,66.0,80.0,65.0,1.0,1.0,3.0,,8.0,,8.0,,9.0,,6.0,,,5.0,9.0,8.0,10.0,5.0,0.0,,3.0,4.0,20250901.0,1.0,984.0,f6166a82-e884-f011-b3cd-0022486d9fd1,1.0,24013.0,0.0,Laurentides,Thérèse-De Blainville,1.0,2.0,16.4,1.0,0.7179500460624695,-0.839244182435967,-0.4881086977803216,2.0,2.0,2.0,3.0,-0.6322358931529882,0.37115945552639656,-0.3819977140323359,
2893,2025-09-01 15:44:31,2025-09-01 16:10:43,100.0,1572.0,1.0,2025-09-01 16:10:43,R_51Re4UoWtidvczf,1.0,1.0,69.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G0A3B0,5.0,10.0,,2.0,3.0,5.0,1.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,6.0,7.0,6.0,7.0,6.0,4.0,6.0,3.0,3.0,1.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,,,,1.0,1.0,7.0,,9.0,,8.0,,9.0,,,8.0,10.0,,10.0,10.0,10.0,10.0,0.0,10.0,1.0,6.0,20250901.0,1.0,1572.0,f66d1380-e884-f011-b3cd-0022486d9fd1,1.0,24058.0,0.0,Quebec Region,Portneuf—Jacques-Cartier,2.0,1.0,26.2,1.0,0.9710233211517334,-1.0478293141473427,0.6190877101624286,1.0,1.0,2.0,2.0,0.22748341122018476,0.7592761448321959,3.473560712375048,
2894,2025-09-04 17:18:45,2025-09-04 17:30:57,100.0,732.0,1.0,2025-09-04 17:30:58,R_3SDCcPdtzOFEnfz,1.0,1.0,30.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G1S2J3,10.0,1.0,,3.0,6.0,1.0,1.0,,1.0,,,,,,,,,,2.0,2.0,2.0,3.0,,,,,1.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,7.0,9.0,5.0,3.0,8.0,7.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,7.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,75.0,50.0,50.0,2.0,4.0,4.0,1.0,2.0,100.0,100.0,100.0,1.0,1.0,2.0,,2.0,,1.0,,9.0,,9.0,10.0,3.0,1.0,10.0,3.0,10.0,1.0,1.0,5.0,2.0,2.0,20250904.0,1.0,732.0,f66f1380-e884-f011-b3cd-0022486d9fd1,1.0,24059.0,0.0,Quebec Region,Québec,2.0,3.0,12.2,1.0,0.868033230304718,-0.0999124690305629,0.8972968173914969,2.0,2.0,2.0,3.0,-0.6322358931529882,1.5734828283213347,0.002747876499316437,0.33754860967723477
2895,2025-09-06 08:02:24,2025-09-06 08:11:43,100.0,559.0,1.0,2025-09-06 08:11:45,R_122uVPdBBDXfXjC,1.0,1.0,29.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G0A4V0,10.0,1.0,,1.0,4.0,3.0,1.0,,2.0,,2.0,3.0,2.0,3.0,,,,,,,,,,,,,1.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,5.0,3.0,2.0,2.0,1.0,8.0,3.0,9.0,3.0,6.0,6.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,,10.0,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,21.0,45.0,68.0,22.0,0.0,4.0,5.0,2.0,2.0,70.0,69.0,,1.0,1.0,2.0,,2.0,,2.0,,2.0,,3.0,,,5.0,7.0,2.0,8.0,2.0,7.0,2.0,3.0,3.0,20250906.0,1.0,559.0,f67c8794-5688-f011-b3cd-0022486d9fd1,1.0,24045.0,0.0,Quebec Region,Louis-Saint-Laurent,2.0,3.0,9.316666666666666,1.0,0.868033230304718,-1.5295737508819296,0.8493310981276477,2.0,3.0,2.0,3.0,-0.9155325347938261,0.32690153302004293,0.3848101964503475,
2896,2025-09-03 09:31:38,2025-09-03 09:55:56,100.0,1458.0,1.0,2025-09-03 09:55:56,R_5DedKtZLr1X84Eh,1.0,1.0,29.0,1.0,2.0,English,French,,,,,German,,,,,,,Spanish,,,,,,,1.0,G3C0B5,9.0,1.0,,3.0,6.0,2.0,1.0,,2.0,,3.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,10.0,0.0,10.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,15.0,40.0,0.0,55.0,0.0,2.0,2.0,1.0,2.0,100.0,100.0,100.0,1.0,1.0,4.0,,5.0,,4.0,,5.0,,0.0,10.0,7.0,8.0,5.0,0.0,5.0,8.0,0.0,6.0,1.0,3.0,20250903.0,1.0,1458.0,f67d8794-5688-f011-b3cd-0022486d9fd1,4.0,24058.0,0.0,Quebec Region,Portneuf—Jacques-Cartier,2.0,3.0,24.3,1.0,1.232467532157898,0.39969005595867807,-0.25572911560498496,3.0,2.0,1.0,3.0,-0.6568398589178727,0.7950660441319121,0.007991274331075366,1.6120344641698214
2897,2025-09-04 11:57:04,2025-09-04 12:12:05,100.0,901.0,1.0,2025-09-04 12:12:06,R_7HksVCRe6SgJSrP,1.0,1.0,69.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G0A3K0,9.0,2.0,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,8.0,,6.0,6.0,8.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,10.0,10.0,10.0,10.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,92.0,28.0,1.0,3.0,2.0,4.0,1.0,3.0,51.0,80.0,46.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,10.0,4.0,10.0,0.0,0.0,9.0,0.0,3.0,10.0,10.0,2.0,2.0,20250904.0,1.0,901.0,f6818794-5688-f011-b3cd-0022486d9fd1,1.0,24058.0,0.0,Quebec Region,Portneuf—Jacques-Cartier,2.0,3.0,15.016666666666667,1.0,0.7143319845199585,1.651910262803456,-0.09387339998345093,1.0,1.0,1.0,1.0,0.7793021081876353,-1.674875882428583,-0.8650270745726572,-0.9386953516030428
2898,2025-09-03 08:05:52,2025-09-03 08:14:44,100.0,531.0,1.0,2025-09-03 08:14:45,R_7DYXGh0f0D6WqaY,1.0,1.0,38.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J4N0H2,7.0,1.0,,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,5.0,5.0,7.0,6.0,3.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,6.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,7.0,10.0,5.0,10.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,60.0,75.0,5.0,57.0,30.0,3.0,2.0,1.0,3.0,98.0,100.0,83.0,1.0,1.0,4.0,,1.0,,1.0,,1.0,,10.0,6.0,10.0,2.0,3.0,8.0,7.0,6.0,9.0,9.0,2.0,2.0,20250903.0,1.0,531.0,f6988794-5688-f011-b3cd-0022486d9fd1,1.0,24043.0,0.0,Montérégie,Longueuil—Saint-Hubert,1.0,2.0,8.85,1.0,0.7179500460624695,1.651910262803456,-0.3519877551724145,1.0,1.0,1.0,2.0,0.5030479744204912,0.37115945552639656,-0.5957608896409239,-0.2098316848685249
2899,2025-09-10 06:26:04,2025-09-10 06:37:40,100.0,695.0,1.0,2025-09-10 06:37:41,R_6r3UYBwXquvkSpr,2.0,1.0,36.0,1.0,1.0,English,French,,,,,,,,,,,,,,,,,,,1.0,H9S0B5,9.0,1.0,,1.0,9.0,2.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,3.0,3.0,7.0,7.0,7.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,8.0,,10.0,,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,50.0,50.0,50.0,1.0,1.0,2.0,,2.0,,8.0,,9.0,,5.0,7.0,5.0,8.0,10.0,8.0,10.0,10.0,2.0,3.0,1.0,3.0,20250910.0,2.0,695.0,f69f09f0-3b8e-f011-b3cd-0022486d9fd1,2.0,24024.0,0.0,West Island,Dorval—Lachine—LaSalle,1.0,3.0,11.583333333333334,1.0,0.3879254460334778,-1.3054165908181599,0.4194486179233927,1.0,1.0,1.0,2.0,0.5030479744204912,-0.43676261033392866,-0.9448145132317816,1.0649471874220102
2900,2025-09-04 06:46:23,2025-09-04 07:02:03,100.0,939.0,1.0,2025-09-04 07:02:04,R_6E9JVFX0hLjpjDJ,1.0,1.0,64.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,J0P1Z0,5.0,2.0,,3.0,3.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,0.0,1.0,8.0,4.0,0.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,10.0,10.0,10.0,7.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,100.0,7.0,1.0,1.0,3.0,3.0,2.0,2.0,51.0,51.0,0.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,4.0,4.0,10.0,4.0,5.0,10.0,8.0,5.0,10.0,10.0,3.0,6.0,20250904.0,1.0,939.0,f6db0897-5688-f011-b3cd-0022486d9fd1,1.0,24071.0,0.0,Montérégie,Salaberry—Suroît,1.0,1.0,15.65,1.0,1.2790461778640747,0.6394192443748411,-0.005390975599661263,1.0,1.0,1.0,1.0,0.7793021081876353,0.3564068146909452,-0.21529709643164005,-0.21041772046442186
2901,2025-09-05 11:25:29,2025-09-05 11:37:20,100.0,711.0,1.0,2025-09-05 11:37:21,R_7Y9qAyLl0Eu2Y5r,2.0,1.0,54.0,1.0,2.0,,,,Arabic,,,,,,,,,,,,,,,,,1.0,H9H4A8,7.0,1.0,,6.0,4.0,2.0,2.0,Egypt,2.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,3.0,0.0,8.0,2.0,1.0,0.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,,1.0,4.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,1.0,2.0,71.0,11.0,13.0,9.0,59.0,2.0,3.0,3.0,5.0,0.0,20.0,9.0,1.0,1.0,7.0,,2.0,,3.0,,2.0,,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,20250905.0,2.0,711.0,f6ee0897-5688-f011-b3cd-0022486d9fd1,4.0,24036.0,0.0,West Island,Lac-Saint-Louis,1.0,2.0,11.85,1.0,0.9368765950202942,-0.05983936819844864,-1.813557157871558,2.0,2.0,1.0,3.0,-0.3566713299526818,-0.8396319404751792,0.49760633146964506,-1.6681450539334577
2902,2025-09-05 11:10:40,2025-09-05 11:24:48,100.0,847.0,1.0,2025-09-05 11:24:48,R_65A3R5JtxoBGidH,1.0,1.0,64.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,H1N2L6,4.0,2.0,,3.0,2.0,4.0,1.0,,1.0,,,,,,,,,,2.0,2.0,2.0,3.0,,,,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,6.0,6.0,5.0,6.0,6.0,6.0,5.0,,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,1.0,4.0,3.0,3.0,9.0,9.0,8.0,8.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,51.0,58.0,62.0,57.0,54.0,3.0,3.0,1.0,1.0,66.0,43.0,44.0,1.0,1.0,3.0,,2.0,,8.0,,9.0,,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,3.0,6.0,20250905.0,1.0,847.0,f6f00897-5688-f011-b3cd-0022486d9fd1,1.0,24028.0,0.0,Montreal Est,Hochelaga,1.0,1.0,14.116666666666667,1.0,1.1575219631195068,-0.5995149940198039,0.7153463497298582,2.0,2.0,2.0,3.0,-0.6322358931529882,0.7592761448321959,-0.41044079736119965,0.7008083718526997
2903,2025-09-02 18:51:23,2025-09-02 19:05:34,100.0,850.0,1.0,2025-09-02 19:05:34,R_6eaFj3jNbDWDkfX,2.0,1.0,61.0,1.0,1.0,English,,,,,,,,,,,,,,,,,,,,1.0,H4A2R8,9.0,2.0,,3.0,3.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,10.0,2.0,7.0,3.0,5.0,8.0,10.0,7.0,6.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,2.0,100.0,0.0,12.0,0.0,23.0,5.0,5.0,1.0,1.0,,,,1.0,1.0,3.0,,2.0,,3.0,,2.0,,8.0,4.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,20250902.0,2.0,850.0,f6f20897-5688-f011-b3cd-0022486d9fd1,3.0,24053.0,0.0,West Island,Notre-Dame-de-Grâce—Westmount,1.0,3.0,14.166666666666666,1.0,0.8239234685897827,-1.3054165908181599,1.8683722827263403,1.0,1.0,1.0,1.0,0.7793021081876353,0.38372869078402383,-0.297644662341902,-0.7566259438183874
2904,2025-09-02 06:34:07,2025-09-02 06:48:51,100.0,884.0,1.0,2025-09-02 06:48:52,R_5aVoTudRJa875l3,1.0,1.0,54.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,J0V1M0,7.0,1.0,,3.0,5.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,4.0,3.0,2.0,9.0,9.0,9.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,14.0,16.0,5.0,3.0,88.0,3.0,2.0,1.0,2.0,76.0,86.0,75.0,1.0,1.0,5.0,,3.0,,5.0,,3.0,,5.0,8.0,5.0,1.0,,7.0,5.0,7.0,,6.0,2.0,4.0,20250902.0,1.0,884.0,f71a6a82-e884-f011-b3cd-0022486d9fd1,1.0,24005.0,0.0,Outaouais,Argenteuil–La Petite-Nation,3.0,2.0,14.733333333333333,1.0,0.8300075531005859,0.40633304018374455,0.04257474366418771,1.0,1.0,1.0,2.0,0.5030479744204912,0.7592761448321959,0.41581340703034897,-0.02717624148797266
2905,2025-09-01 11:47:22,2025-09-01 12:03:35,100.0,973.0,1.0,2025-09-01 12:03:36,R_7uBWlGRsnbZG9X2,1.0,1.0,32.0,1.0,2.0,,French,,,,,,,,,,,,,,,,,,,1.0,G8B6W8,3.0,3.0,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,4.0,,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,8.0,10.0,10.0,10.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,,66.0,64.0,38.0,50.0,4.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,8.0,,9.0,,8.0,,9.0,,5.0,7.0,10.0,3.0,6.0,3.0,0.0,5.0,10.0,10.0,3.0,3.0,20250901.0,1.0,973.0,f7206a82-e884-f011-b3cd-0022486d9fd1,1.0,24035.0,0.0,"Nord-du-Québec, Côte-Nord & Saguenay",Lac-Saint-Jean,3.0,1.0,16.216666666666665,1.0,1.9577327966690063,0.47090721349557946,-1.1210180008055142,1.0,1.0,1.0,1.0,0.7793021081876353,,0.1423885681057306,0.15460014849873407
2906,2025-09-02 18:31:57,2025-09-02 18:42:39,100.0,642.0,1.0,2025-09-02 18:42:40,R_5soiMCxdWFn8kEM,1.0,1.0,33.0,1.0,1.0,,French,,,,,,,,,,,,,,,,,,,1.0,G4V1V6,9.0,1.0,,1.0,3.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.0,8.0,7.0,9.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,,7.0,,1.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,15.0,75.0,15.0,50.0,0.0,3.0,4.0,1.0,1.0,100.0,100.0,100.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,8.0,8.0,8.0,6.0,5.0,7.0,,5.0,8.0,,2.0,2.0,20250902.0,1.0,642.0,f76a1380-e884-f011-b3cd-0022486d9fd1,1.0,24026.0,0.0,Bas-du-Fleuve & Est-du-Quebec,Gaspésie—Les Îles-de-la-Madeleine,3.0,3.0,10.7,1.0,1.179532527923584,1.4188240586123593,0.9935554569589261,1.0,1.0,1.0,1.0,0.7793021081876353,-0.8754218397748954,-0.21101529910927153,0.8831707974353034
